Code,Content,Time
22543-0002,"Kinder in öffentlich geförderter Kindertagespflege:
Deutschland, Stichtag, Geschlecht, Verwandtschaftsverhältnis
zur Tagespflegeperson",01.03.2012 - 01.03.2023
22543-0003,"Kinder in öffentlich geförderter Kindertagespflege:
Deutschland, Stichtag, Geschlecht, Migrationshintergrund",01.03.2012 - 01.03.2023
22543-0004,"Kinder in öffentlich geförderter Kindertagespflege:
Deutschland, Stichtag, Geschlecht, In der Familie vorrangig
gesprochene Sprache",01.03.2012 - 01.03.2023
22543-0005,"Kinder in öffentlich geförderter Kindertagespflege:
Deutschland, Stichtag, Geschlecht, Betreuungstage pro Woche",01.03.2012 - 01.03.2023
22543-0006,"Kinder in öffentlich geförderter Kindertagespflege:
Deutschland, Stichtag, Geschlecht, Art der öffentlichen
Finanzierung bzw. Förderung",01.03.2012 - 01.03.2023
22543-0007,"Tagespflegepersonen: Deutschland, Stichtag, Geschlecht,
Altersgruppen",01.03.2012 - 01.03.2023
22543-0008,"Tagespflegepersonen: Deutschland, Stichtag, Geschlecht,
Berufsausbildung",01.03.2012 - 01.03.2023
22543-0009,"Tagespflegepersonen: Deutschland, Stichtag, Geschlecht,
Nachweis der Qualifikation",01.03.2012 - 01.03.2023
22543-0010,"Tagespflegepersonen: Deutschland, Stichtag, Geschlecht,
Ort der Betreuung",01.03.2012 - 01.03.2023
22543-0020,"Kinder in öffentlich geförderter Kindertagespflege:
Bundesländer, Stichtag, Altersgruppen",01.03.2008 - 01.03.2023
22543-0021,"Kinder in öffentlich geförderter Kindertagespflege:
Bundesländer, Stichtag, Geschlecht, Migrationshintergrund",01.03.2012 - 01.03.2023
22543-0022,"Kinder in öffentlich geförderter Kindertagespflege:
Bundesländer, Stichtag, In der Familie vorrangig
gesprochene Sprache",01.03.2012 - 01.03.2023
22543-0023,"Tagespflegepersonen: Bundesländer, Stichtag, Geschlecht",01.03.2012 - 01.03.2023
22543-0024,"Tagespflegepersonen: Bundesländer, Stichtag, Altersgruppen",01.03.2012 - 01.03.2023
22545-0001,"Großtagespflegestellen: Deutschland, Stichtag, Anzahl der
betreuten Kinder, Tagespflegepersonen in
Großtagespflegestellen",01.03.2012 - 01.03.2023
22545-0002,"Tagespflegepersonen: Deutschland, Stichtag,
Tagespflegepersonen in Großtagespflegestellen",01.03.2012 - 01.03.2023
22551-0001,"Ausgaben (Auszahlungen) der Kinder- und Jugendhilfe: Deutschland, Jahre, Ausgabenbereiche, Art der Hilfe, Art der Ausgaben",2009 - 2021
22551-0002,"Einnahmen (Einzahlungen) der Kinder- und Jugendhilfe:
Deutschland, Jahre, Art der Hilfe, Art der Einnahmen",2009 - 2021
22551-0003,"Ausgaben (Auszahlungen) der Kinder- und Jugendhilfe: Bundesländer, Jahre, Ausgabenbereiche, Art der Hilfe, Art der Ausgaben",2009 - 2021
22551-0004,"Einnahmen (Einzahlungen) der Kinder- und Jugendhilfe:
Bundesländer, Jahre, Art der Hilfe, Art der Einnahmen",2009 - 2021
22611-0001,"Rentenbestand in der gesetzlichen Rentenversicherung:
Deutschland, Stichtag, Versicherungszweig, Rentenart",01.07.2005 - 01.07.2020
22611-0002,"Durchschnittlicher monatlicher Rentenzahlbetrag in der
gesetzlichen Rentenversicherung: Deutschland, Stichtag,
Rentenart, Geschlecht",01.07.2005 - 01.07.2020
22621-0001,"Kassen der gesetzlichen Krankenversicherung: Deutschland,
Jahre, Kassenart",1991 - 2021
22621-0002,"Mitglieder der gesetzlichen Krankenversicherung:
Deutschland, Jahre, Kassenart, Mitgliedsart, Geschlecht",1991 - 2021
22631-0001,"Versicherte und Rentenbestand der gesetzlichen
Unfallversicherung: Deutschland, Jahre, Träger",1998 - 2017
22631-0002,"Einnahmen, Ausgaben und Vermögen der gesetzlichen
Unfallversicherung: Deutschland, Jahre",2008 - 2017
22711-0001,"Schwerbehinderte: Deutschland, Stichtag, Geschlecht",31.12.1985 - 31.12.2021
22711-0002,"Schwerbehinderte: Deutschland, Stichtag, Altersgruppen",31.12.1985 - 31.12.2021
22731-0001,"Empfänger von Leistungen der Kriegsopferfürsorge:
Deutschland, Jahre, Leistungsart",1963 - 2022
22731-0002,"Ausgaben und Einnahmen der Kriegsopferfürsorge: Deutschland,
Jahre",1963 - 2022
22911-0001,"Kindergeld - Berechtigte Personen: Deutschland, Jahre,
Nationalität",1965 - 2022
22911-0002,"Kindergeld - Anzahl Kinder, für die Kindergeld gezahlt wurde
sowie ausgezahlte Beträge: Deutschland, Jahre",1965 - 2022
22922-0001,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Jahre, Geschlecht",2009 - 2020
22922-0002,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Quartale, Geschlecht",1. Quartal 2009 - 1. Quartal 2021
22922-0003,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Jahre, Geschlecht, Erwerbstätigkeit",2009 - 2020
22922-0004,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Quartale, Geschlecht, Erwerbstätigkeit",1. Quartal 2009 - 1. Quartal 2021
22922-0005,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Jahre, Geschlecht, Grundlage der Berechnung des
Elterngeldanspruchs",2009 - 2020
22922-0006,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Quartale, Geschlecht, Grundlage der Berechnung des
Elterngeldanspruchs",1. Quartal 2009 - 1. Quartal 2021
22922-0007,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Jahre, Geschlecht, Höhe des monatlichen Elterngeldanspruchs",2009 - 2020
22922-0008,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Quartale, Geschlecht, Höhe des monatlichen
Elterngeldanspruchs",1. Quartal 2009 - 1. Quartal 2021
22922-0009,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Jahre (bis 2014), Geschlecht, Bezugsdauer des Elterngeldes",2009 - 2014
22922-0010,"Elterngeldempfänger nach Geburtszeiträumen: Deutschland,
Quartale (bis 2.Q. 2015), Geschlecht, Bezugsdauer des
Elterngeldes",1. Quartal 2009 - 2. Quartal 2015
22922-0011,"Väterbeteiligung: Deutschland, Jahre",2008 - 2020
22922-0012,"Väterbeteiligung: Deutschland, Quartale",1. Quartal 2016 - 1. Quartal 2021
22922-0020,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Jahre, Geschlecht",2009 - 2020
22922-0021,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Quartale, Geschlecht",1. Quartal 2009 - 1. Quartal 2021
22922-0022,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Jahre, Geschlecht, Erwerbstätigkeit",2009 - 2020
22922-0023,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Quartale, Geschlecht, Erwerbstätigkeit",1. Quartal 2009 - 1. Quartal 2021
22922-0024,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Jahre, Geschlecht, Grundlage der Berechnung des
Elterngeldanspruchs",2009 - 2020
22922-0025,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Quartale, Geschlecht, Grundlage der Berechnung des
Elterngeldanspruchs",1. Quartal 2009 - 1. Quartal 2021
22922-0026,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Jahre, Geschlecht, Höhe des monatlichen Elterngeldanspruchs",2009 - 2020
22922-0027,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Quartale, Geschlecht, Höhe des monatlichen
Elterngeldanspruchs",1. Quartal 2009 - 1. Quartal 2021
22922-0028,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Jahre (bis 2014), Geschlecht, Bezugsdauer des Elterngeldes",2009 - 2014
22922-0029,"Elterngeldempfänger nach Geburtszeiträumen: Bundesländer,
Quartale (bis 2.Q. 2015), Geschlecht, Bezugsdauer des
Elterngeldes",1. Quartal 2009 - 2. Quartal 2015
22922-0030,"Väterbeteiligung: Bundesländer, Jahre",2008 - 2020
22922-0031,"Väterbeteiligung: Bundesländer, Quartale",1. Quartal 2016 - 1. Quartal 2021
22922-0101,"Elterngeldempfänger: Deutschland, Jahre, Geschlecht,
Erwerbstätigkeit",2016 - 2022
22922-0102,"Elterngeldempfänger: Deutschland, Quartale, Geschlecht,
Erwerbstätigkeit",1. Quartal 2017 - 2. Quartal 2023
22922-0103,"Elterngeldempfänger: Deutschland, Jahre, Geschlecht,
Art der Inanspruchnahme",2016 - 2022
22922-0104,"Elterngeldempfänger: Deutschland, Quartale, Geschlecht,
Art der Inanspruchnahme",1. Quartal 2017 - 2. Quartal 2023
22922-0105,"Elterngeldempfänger: Deutschland, Jahre, Geschlecht,
Art der Inanspruchnahme, Höhe des monatlichen
Elterngeldanspruchs",2016 - 2022
22922-0106,"Elterngeldempfänger: Deutschland, Quartale, Geschlecht,
Art der Inanspruchnahme, Höhe des monatlichen
Elterngeldanspruchs",1. Quartal 2017 - 2. Quartal 2023
22922-0107,"Durchschnittliche Höhe des Elterngeldanspruchs:
Deutschland, Jahre, Geschlecht, Art der Inanspruchnahme,
Erwerbstätigkeit",2016 - 2022
22922-0108,"Durchschnittliche Höhe des Elterngeldanspruchs:
Deutschland, Quartale, Geschlecht, Art der Inanspruchnahme,
Erwerbstätigkeit",1. Quartal 2017 - 2. Quartal 2023
22922-0109,"Durchschnittliche voraussichtliche Elterngeld-Bezugsdauer:
Deutschland, Jahre, Geschlecht, Art der Inanspruchnahme",2016 - 2022
22922-0110,"Durchschnittliche voraussichtliche Elterngeld-Bezugsdauer:
Deutschland, Quartale, Geschlecht, Art der Inanspruchnahme",1. Quartal 2017 - 2. Quartal 2023
22922-0111,"Elterngeldempfänger: Bundesländer, Jahre, Geschlecht,
Erwerbstätigkeit",2016 - 2022
22922-0112,"Elterngeldempfänger: Bundesländer, Quartale, Geschlecht,
Erwerbstätigkeit",1. Quartal 2017 - 2. Quartal 2023
22922-0113,"Elterngeldempfänger: Bundesländer, Jahre, Geschlecht,
Art der Inanspruchnahme",2016 - 2022
22922-0114,"Elterngeldempfänger: Bundesländer, Quartale, Geschlecht,
Art der Inanspruchnahme",1. Quartal 2017 - 2. Quartal 2023
22922-0115,"Elterngeldempfänger: Bundesländer, Jahre, Geschlecht,
Art der Inanspruchnahme, Höhe des monatlichen
Elterngeldanspruchs",2016 - 2022
22922-0116,"Elterngeldempfänger: Bundesländer, Quartale, Geschlecht,
Art der Inanspruchnahme, Höhe des monatlichen
Elterngeldanspruchs",1. Quartal 2017 - 2. Quartal 2023
22922-0117,"Durchschnittliche Höhe des Elterngeldanspruchs:
Bundesländer, Jahre, Geschlecht, Art der Inanspruchnahme,
Erwerbstätigkeit",2016 - 2022
22922-0118,"Durchschnittliche Höhe des Elterngeldanspruchs:
Bundesländer, Quartale, Geschlecht, Art der Inanspruchnahme,
Erwerbstätigkeit",1. Quartal 2017 - 2. Quartal 2023
22922-0119,"Durchschnittliche voraussichtliche Elterngeld-Bezugsdauer:
Bundesländer, Jahre, Geschlecht, Art der Inanspruchnahme",2016 - 2022
22922-0120,"Durchschnittliche voraussichtliche Elterngeld-Bezugsdauer:
Bundesländer, Quartale, Geschlecht, Art der Inanspruchnahme",1. Quartal 2017 - 2. Quartal 2023
22922-0121,"Elterngeldempfänger: Kreise, Jahre, Geschlecht,
Erwerbstätigkeit",2016 - 2022
22922-0122,"Elterngeldempfänger: Kreise, Jahre, Geschlecht,
Art der Inanspruchnahme",2016 - 2022
22922-0123,"Elterngeldempfänger: Kreise, Jahre, Geschlecht,
Art der Inanspruchnahme, Höhe des monatlichen
Elterngeldanspruchs",2016 - 2022
22922-0124,"Durchschnittliche Höhe des Elterngeldanspruchs:
Kreise, Jahre, Geschlecht, Art der Inanspruchnahme,
Erwerbstätigkeit",2016 - 2022
22922-0125,"Durchschnittliche voraussichtliche Elterngeld-Bezugsdauer:
Kreise, Jahre, Geschlecht, Art der Inanspruchnahme",2016 - 2022
22923-0001,"Betreuungsgeldempfänger: Deutschland, Quartale (bis 4.Q. 2017), Nationalität",1. Quartal 2014 - 4. Quartal 2017
22923-0002,"Betreuungsgeldempfänger: Deutschland, Quartale (bis 4.Q. 2017), Alter der Empfänger im ersten Bezugsmonat, Alter der anspruchsbegründenden Kinder im ersten Bezugsmonat",1. Quartal 2014 - 4. Quartal 2017
22923-0003,"Betreuungsgeldempfänger: Bundesländer, Quartale (bis 4.Q. 2017), Nationalität",1. Quartal 2014 - 4. Quartal 2017
22971-0001,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag, Nationalität, Geschlecht, Altersgruppen",31.01.2022 - 31.01.2023
22971-0002,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Nationalität, Geschlecht, Altersgruppen, Haushaltstyp",31.01.2022 - 31.01.2023
22971-0003,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Nationalität, Geschlecht, Altersgruppen, Haushaltsgröße",31.01.2022 - 31.01.2023
22971-0004,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Nationalität, Geschlecht, Altersgruppen, Anbieter",31.01.2022 - 31.01.2023
22971-0005,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Nationalität, Geschlecht, Altersgruppen, Art der Überlassung",31.01.2022 - 31.01.2023
22971-0006,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Nationalität, Geschlecht, Altersgruppen, Dauer der
Unterbringung",31.01.2022 - 31.01.2023
22971-0007,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Nationalität, Haushaltstyp, Haushaltsgröße",31.01.2022 - 31.01.2023
22971-0008,"Untergebrachte wohnungslose Personen: Deutschland, Stichtag,
Geschlecht, Haushaltstyp, Haushaltsgröße",31.01.2022 - 31.01.2023
22971-0050,"Untergebrachte wohnungslose Personen: Bundesländer, Stichtag, Nationalität, Geschlecht, Altersgruppen",31.01.2022 - 31.01.2023
22971-0051,"Untergebrachte wohnungslose Personen: Bundesländer, Stichtag, Nationalität, Geschlecht, Altersgruppen, Haushaltstyp",31.01.2022 - 31.01.2023
22971-0052,"Untergebrachte wohnungslose Personen: Bundesländer, Stichtag, Nationalität, Geschlecht, Altersgruppen, Haushaltsgröße",31.01.2022 - 31.01.2023
22971-0053,"Untergebrachte wohnungslose Personen: Bundesländer, Stichtag, Nationalität, Geschlecht, Altersgruppen, Anbieter",31.01.2022 - 31.01.2023
22971-0054,"Untergebrachte wohnungslose Personen: Bundesländer, Stichtag, Nationalität, Geschlecht, Altersgruppen, Art der Überlassung",31.01.2022 - 31.01.2023
22971-0055,"Untergebrachte wohnungslose Personen: Bundesländer, Stichtag, Nationalität, Geschlecht, Altersgruppen, Dauer der Unterbringung",31.01.2022 - 31.01.2023
22971-0080,"Untergebrachte wohnungslose Personen: Kreise, Stichtag, Nationalität, Geschlecht, Altersgruppen",31.01.2022 - 31.01.2023
23111-0001,"Krankenhäuser, Betten, Patienten: Deutschland, Jahre",1991 - 2022
23111-0002,"Personal in Krankenhäusern: Deutschland, Stichtag",31.12.1991 - 31.12.2022
23112-0001,"Vorsorge- oder Rehabilitationseinrichtungen, Betten,
Patienten, Pflegetage: Deutschland, Jahre",1991 - 2021
23112-0002,"Personal in Vorsorge- oder Rehabilitationseinrichtungen:
Deutschland, Stichtag",31.12.1991 - 31.12.2021
23121-0001,"Kostennachweis der Krankenhäuser: Deutschland, Jahre",1991 - 2021
23121-0002,"Orientierungswert für Krankenhäuser: Deutschland, Jahre",2012 - 2020
23131-0001,"Krankenhauspatienten: Deutschland, Jahre,
Hauptdiagnose ICD-10 (1-3-Steller Hierarchie)",2000 - 2022
23131-0002,"Krankenhauspatienten: Deutschland, Jahre, Geschlecht,
Altersgruppen, Hauptdiagnose ICD-10 (1-3-Steller Hierarchie)",2000 - 2022
23131-0003,"Krankenhauspatienten: Deutschland, Jahre, Geschlecht,
Altersgruppen, Wohnort des Patienten, Hauptdiagnose ICD-10
(1-3-Steller Hierarchie)",2000 - 2022
23131-0004,"Krankenhauspatienten: Deutschland, Jahre, Geschlecht,
Altersgruppen, Fachabteilungen, Hauptdiagnose ICD-10
(1-Steller)",2018 - 2022
23131-0005,"Krankenhauspatienten: Deutschland, Jahre, Geschlecht,
Wohnort des Patienten",2000 - 2022
23131-0006,"Im Geburtsmonat behandelte Neugeborene: Deutschland, Jahre,
Geschlecht, Wohnort des Patienten, Hauptdiagnose ICD-10
(Position Q)",2000 - 2022
23131-0010,"Krankenhauspatienten: Bundesländer, Jahre,
Hauptdiagnose ICD-10 (1-3-Steller Hierarchie)",2000 - 2022
23131-0011,"Krankenhauspatienten: Bundesländer, Jahre, Geschlecht,
Altersgruppen, Hauptdiagnose ICD-10 (1-3-Steller Hierarchie)",2000 - 2022
23131-0012,"Krankenhauspatienten: Bundesländer, Jahre, Geschlecht,
Wohnort des Patienten",2000 - 2022
23132-0001,"Patienten in Vorsorge- oder Rehabilitationseinrichtungen:
Deutschland, Jahre, Hauptdiagnose ICD-10 (1-3-Steller
Hierarchie)",2003 - 2022
23132-0002,"Patienten in Vorsorge- oder Rehabilitationseinrichtungen:
Deutschland, Jahre, Geschlecht, Altersgruppen,
Hauptdiagnose ICD-10 (1-3-Steller Hierarchie)",2003 - 2022
23132-0003,"Patienten in Vorsorge- oder Rehabilitationseinrichtungen:
Deutschland, Jahre, Geschlecht, Altersgruppen, Wohnort des
Patienten, Hauptdiagnose ICD-10 (1-3-Steller Hierarchie)",2003 - 2022
23141-0001,"Nebendiagnosen der vollstationären Patienten: Deutschland,
Jahre, Nebendiagnosen ICD-10 (1-3-Steller Hierarchie)",2005 - 2022
23141-0002,"Nebendiagnosen der vollstationären Patienten: Deutschland,
Jahre, Geschlecht, Altersgruppen, Nebendiagnosen ICD-10
(1-3-Steller Hierarchie)",2005 - 2022
23141-0003,"Nebendiagnosen der vollstationären Patienten: Deutschland,
Jahre, Geschlecht, Altersgruppen, Wohnort des Patienten,
Nebendiagnosen ICD-10 (1-3-Steller Hierarchie)",2005 - 2022
23141-0010,"Nebendiagnosen der vollstationären Patienten: Bundesländer,
Jahre, Nebendiagnosen ICD-10 (1-3-Steller Hierarchie)",2005 - 2022
23141-0011,"Nebendiagnosen der vollstationären Patienten: Bundesländer,
Jahre, Geschlecht, Altersgruppen, Nebendiagnosen ICD-10
(1-3-Steller Hierarchie)",2005 - 2022
23141-0101,"Operationen und Prozeduren an vollstationären Patienten:
Deutschland, Jahre, Operationen und Prozeduren (1-4-Steller
Hierarchie)",2005 - 2022
23141-0102,"Operationen und Prozeduren an vollstationären Patienten:
Deutschland, Jahre, Geschlecht, Altersgruppen, Operationen
und Prozeduren (1-4-Steller Hierarchie)",2005 - 2022
23141-0103,"Operationen und Prozeduren an vollstationären Patienten:
Deutschland, Jahre, Geschlecht, Altersgruppen, Wohnort des
Patienten, Operationen und Prozeduren (1-4-Steller Hier.)",2005 - 2022
23141-0110,"Operationen und Prozeduren an vollstationären Patienten:
Bundesländer, Jahre, Operationen und Prozeduren
(1-4-Steller Hierarchie)",2005 - 2022
23141-0111,"Operationen und Prozeduren an vollstationären Patienten:
Bundesländer, Jahre, Geschlecht, Altersgruppen, Operationen
und Prozeduren (1-4-Steller Hierarchie)",2005 - 2022
23211-0001,"Gestorbene: Deutschland, Jahre, Todesursachen",1980 - 2021
23211-0002,"Gestorbene: Deutschland, Jahre, Todesursachen, Geschlecht",1980 - 2021
23211-0003,"Gestorbene: Deutschland, Jahre, Todesursachen, Altersgruppen",1980 - 2021
23211-0004,"Gestorbene: Deutschland, Jahre, Todesursachen, Geschlecht,
Altersgruppen",1980 - 2021
23311-0001,"Schwangerschaftsabbrüche: Deutschland, Jahre",1996 - 2022
23311-0002,"Schwangerschaftsabbrüche: Deutschland, Jahre, Familienstand",1996 - 2022
23311-0003,"Schwangerschaftsabbrüche: Deutschland, Quartale",1. Quartal 1996 - 2. Quartal 2023
23311-0004,"Schwangerschaftsabbrüche: Deutschland, Quartale,
Familienstand",1. Quartal 1996 - 2. Quartal 2023
23311-0005,"Schwangerschaftsabbrüche: Bundesländer, Jahre",1996 - 2022
23311-0006,"Schwangerschaftsabbrüche: Bundesländer, Jahre,
Familienstand/Herkunfts-Bundesland oder Ausland",1996 - 2022
23311-0007,"Schwangerschaftsabbrüche: Bundesländer, Jahre,
Familienstand, Herkunfts-Bundesland oder Ausland",1996 - 2022
23311-0008,"Schwangerschaftsabbrüche: Bundesländer, Quartale",1. Quartal 1996 - 2. Quartal 2023
23311-0009,"Schwangerschaftsabbrüche: Bundesländer, Quartale,
Familienstand/Herkunfts-Bundesland oder Ausland",1. Quartal 1996 - 2. Quartal 2023
23311-0010,"Schwangerschaftsabbrüche: Bundesländer, Quartale,
Familienstand, Herkunfts-Bundesland oder Ausland",1. Quartal 1996 - 2. Quartal 2023
23611-0001,"Gesundheitsausgaben: Deutschland, Jahre, Ausgabenträger",1992 - 2021
23611-0002,"Gesundheitsausgaben: Deutschland, Jahre, Leistungsarten",1992 - 2021
23611-0003,"Gesundheitsausgaben: Deutschland, Jahre, Einrichtungen",1992 - 2021
23611-0004,"Gesundheitsausgaben: Deutschland, Jahre, Ausgabenträger,
Leistungsarten, Einrichtungen",1992 - 2021
23611-0005,"Gesundheitsausgaben: Deutschland, Jahre, Ausgabenträger,
Erweiterter Leistungsbereich des Gesundheitswesens",1992 - 2021
23611-0006,"Laufende Gesundheitsausgaben: Deutschland, Jahre,
Ausgabenträger, Finanzierungsarten",1992 - 2021
23621-0001,"Gesundheitspersonal: Deutschland, Jahre, Einrichtungen,
Geschlecht",2000 - 2021
23621-0002,"Gesundheitspersonal: Deutschland, Jahre, Einrichtungen,
Geschlecht, Berufe im Gesundheitswesen",2012 - 2021
