Code,Content,State,Time,LatestUpdate,Information
21211BJ108,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Deutschland insgesamt, Geschlecht, Nationalität, Ausbildungsbereich, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:51:18h,false
21211BJ109,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Deutschland insgesamt, Altersjahre (u17-24m), Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:51:24h,false
21211BJ110,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Deutschland insgesamt, Geschlecht, Altersjahre (u17-24m), Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:51:31h,false
21211BJ111,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Deutschland insgesamt, Schulabschluss, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:51:27h,false
21211BJ112,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Deutschland insgesamt, Geschlecht, Schulabschluss, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:02h,false
21211LJ001,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:49:12h,false
21211LJ002,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Geschlecht, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:49:15h,false
21211LJ003,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Nationalität, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:49:22h,false
21211LJ004,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Geschlecht, Nationalität, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:49:19h,false
21211LJ005,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Ausbildungsbereich, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:49:06h,false
21211LJ006,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Geschlecht, Ausbildungsbereich, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:10h,false
21211LJ007,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Nationalität, Ausbildungsbereich, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:06h,false
21211LJ008,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Geschlecht, Nationalität, Ausbildungsbereich, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:14h,false
21211LJ009,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Altersjahre (u17-24m), Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:18h,false
21211LJ010,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Geschlecht, Altersjahre (u17-24m), Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:03h,false
21211LJ011,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Schulabschluss, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:21h,false
21211LJ012,"Berufsbildungsstatistik, Auszubildende, Bundesländer, Geschlecht, Schulabschluss, Stichtag",vollständig mit Werten,31.12.2008-31.12.2022,21.08.2023 13:50:25h,false
21211LJ101,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:31h,false
21211LJ102,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Geschlecht, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:28h,false
21211LJ103,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Nationalität, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:34h,false
21211LJ104,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Geschlecht, Nationalität, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:18h,false
21211LJ105,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Ausbildungsbereich, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:25h,false
21211LJ106,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Geschlecht, Ausbildungsbereich, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:10h,false
21211LJ107,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Nationalität, Ausbildungsbereich, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:21h,false
21211LJ108,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Geschlecht, Nationalität, Ausbildungsbereich, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:14h,false
21211LJ109,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Altersjahre (u17-24m), Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:52:06h,false
21211LJ110,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Geschlecht, Altersjahre (u17-24m), Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:53:03h,false
21211LJ111,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Schulabschluss, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:53:07h,false
21211LJ112,"Berufsbildungsstatistik, Neu abgeschlossene Ausbildungsverträge, Vorzeitig gelöste Ausbildungsverträge, Bestandene Abschlussprüfung, Bundesländer, Geschlecht, Schulabschluss, Jahr",vollständig mit Werten,2008-2022,21.08.2023 13:53:10h,false
21231BJ001,"Erhebung n. §17 BerufsqualifikationsfeststellungsG, Verfahren zur Anerkennung ausländ. Berufsqualifik., Abgeschlossene Verfahren, Positiv beschiedene Anträge, Neuanträge zur Anerkennung ausl. Berufsqualifik., Abgeschlossene Verfahren zu Neuanträgen, Positiv beschiedene Neuanträge, Deutschland insgesamt, Jahr",vollständig mit Werten,2016-2022,29.08.2023 14:35:28h,false
21231BJ002,"Erhebung n. §17 BerufsqualifikationsfeststellungsG, Verfahren zur Anerkennung ausländ. Berufsqualifik., Abgeschlossene Verfahren, Positiv beschiedene Anträge, Neuanträge zur Anerkennung ausl. Berufsqualifik., Abgeschlossene Verfahren zu Neuanträgen, Positiv beschiedene Neuanträge, Deutschland insgesamt, Rechtliche Regelung, Jahr",vollständig mit Werten,2016-2022,29.08.2023 14:35:22h,false
21231BJ003,"Erhebung n. §17 BerufsqualifikationsfeststellungsG, Verfahren zur Anerkennung ausländ. Berufsqualifik., Abgeschlossene Verfahren, Positiv beschiedene Anträge, Neuanträge zur Anerkennung ausl. Berufsqualifik., Abgeschlossene Verfahren zu Neuanträgen, Positiv beschiedene Neuanträge, Deutschland insgesamt, Reglementierung der Berufe, Jahr",vollständig mit Werten,2016-2022,29.08.2023 14:35:25h,false
21231BJ004,"Erhebung n. §17 BerufsqualifikationsfeststellungsG, Verfahren zur Anerkennung ausländ. Berufsqualifik., Abgeschlossene Verfahren, Positiv beschiedene Anträge, Neuanträge zur Anerkennung ausl. Berufsqualifik., Abgeschlossene Verfahren zu Neuanträgen, Positiv beschiedene Neuanträge, Deutschland insgesamt, Geschlecht, Jahr",vollständig mit Werten,2016-2022,29.08.2023 14:36:26h,false
21231BJ005,"Erhebung n. §17 BerufsqualifikationsfeststellungsG, Verfahren zur Anerkennung ausländ. Berufsqualifik., Abgeschlossene Verfahren, Positiv beschiedene Anträge, Neuanträge zur Anerkennung ausl. Berufsqualifik., Abgeschlossene Verfahren zu Neuanträgen, Positiv beschiedene Neuanträge, Deutschland insgesamt, Rechtliche Regelung, Reglementierung der Berufe, Jahr",vollständig mit Werten,2016-2022,29.08.2023 14:36:29h,false
21231BJ006,"Erhebung n. §17 BerufsqualifikationsfeststellungsG, Verfahren zur Anerkennung ausländ. Berufsqualifik., Abgeschlossene Verfahren, Positiv beschiedene Anträge, Neuanträge zur Anerkennung ausl. Berufsqualifik., Abgeschlossene Verfahren zu Neuanträgen, Positiv beschiedene Neuanträge, Deutschland insgesamt, Rechtliche Regelung, Geschlecht, Jahr",vollständig mit Werten,2016-2022,29.08.2023 14:36:22h,false
21241BJ001,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Beendete Ausbildungen, Ausbildungseintritte (inkl. vorzeitige Lösungen), Deutschland insgesamt, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:22:07h,false
21241BJ002,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Deutschland insgesamt, Geschlecht, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:22:13h,false
21241BJ003,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Deutschland insgesamt, Altersgruppen (u17-50m), Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:22:10h,false
21241BJ004,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Deutschland insgesamt, Ausbildungsumfang, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:22:16h,false
21241BJ005,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Deutschland insgesamt, Erhalt von Fördermitteln, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:22:19h,false
21241BJ006,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Deutschland insgesamt, Art der Trägerschaft der Pflegeschulen, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:25h,false
21241BJ007,"Pflegeausbildungsstatistik, Beendete Ausbildungen, Deutschland insgesamt, Prüfungsergebnis, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,26.07.2023 15:06:25h,false
21241BJ008,"Pflegeausbildungsstatistik, Pflegeschulen, Deutschland insgesamt, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,26.07.2023 15:07:53h,false
21241BJ009,"Pflegeausbildungsstatistik, Pflegeschulen, Deutschland insgesamt, Art der Trägerschaft der Pflegeschulen, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,26.07.2023 15:07:38h,false
21241LJ001,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Beendete Ausbildungen, Ausbildungseintritte (inkl. vorzeitige Lösungen), Bundesländer, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:22h,false
21241LJ002,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Bundesländer, Geschlecht, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:07h,false
21241LJ003,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Bundesländer, Altersgruppen (u17-50m), Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:19h,false
21241LJ004,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Bundesländer, Ausbildungsumfang, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:13h,false
21241LJ005,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Bundesländer, Erhalt von Fördermitteln, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:16h,false
21241LJ006,"Pflegeausbildungsstatistik, Auszubildende m.neu abgeschloss.Ausbildungsvertrag, Bundesländer, Art der Trägerschaft der Pflegeschulen, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,10.08.2023 15:23:10h,false
21241LJ007,"Pflegeausbildungsstatistik, Beendete Ausbildungen, Bundesländer, Prüfungsergebnis, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,26.07.2023 15:07:47h,false
21241LJ008,"Pflegeausbildungsstatistik, Pflegeschulen, Bundesländer, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,26.07.2023 15:07:50h,false
21241LJ009,"Pflegeausbildungsstatistik, Pflegeschulen, Bundesländer, Art der Trägerschaft der Pflegeschulen, Stichtag",vollständig mit Werten,31.12.2020-31.12.2022,26.07.2023 15:06:28h,false
21311BS001,"Statistik der Studenten, Studierende, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:40h,false
21311BS002,"Statistik der Studenten, Studierende, Deutschland insgesamt, Geschlecht, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:27h,false
21311BS003,"Statistik der Studenten, Studierende, Deutschland insgesamt, Nationalität, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:48h,false
21311BS004,"Statistik der Studenten, Studierende, Deutschland insgesamt, Nationalität, Geschlecht, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:06:15h,false
21311BS005,"Statistik der Studenten, Studierende, Deutschland insgesamt, Hochschulen, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:45h,false
21311BS006,"Statistik der Studenten, Studierende, Deutschland insgesamt, Hochschulen, Geschlecht, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:06:33h,false
21311BS007,"Statistik der Studenten, Studierende, Deutschland insgesamt, Hochschulen, Nationalität, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:06:22h,false
21311BS008,"Statistik der Studenten, Studierende, Deutschland insgesamt, Hochschulen, Nationalität, Geschlecht, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:36h,false
21311BS009,"Statistik der Studenten, Studierende, Deutschland insgesamt, Studienfach, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:06:27h,false
21311BS010,"Statistik der Studenten, Studierende, Deutschland insgesamt, Studienfach, Geschlecht, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:52h,false
21311BS011,"Statistik der Studenten, Studierende, Deutschland insgesamt, Studienfach, Nationalität, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:09h,false
21311BS012,"Statistik der Studenten, Studierende, Deutschland insgesamt, Studienfach, Nationalität, Geschlecht, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:07:58h,false
21311BS013,"Statistik der Studenten, Studierende, Deutschland insgesamt, Angestrebte Abschlussprüfung, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:05h,false
21311BS014,"Statistik der Studenten, Studierende, Deutschland insgesamt, Geschlecht, Angestrebte Abschlussprüfung, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:02h,false
21311BS015,"Statistik der Studenten, Studierende, Deutschland insgesamt, Nationalität, Angestrebte Abschlussprüfung, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:31h,false
21311BS016,"Statistik der Studenten, Studierende, Deutschland insgesamt, Nationalität, Geschlecht, Angestrebte Abschlussprüfung, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:28h,false
21311BS101,"Statistik der Studenten, Studienanfänger, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:00h,false
21311BS102,"Statistik der Studenten, Studienanfänger, Geschlecht, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:03h,false
21311BS103,"Statistik der Studenten, Studienanfänger, Nationalität, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:40h,false
21311BS104,"Statistik der Studenten, Studienanfänger, Geschlecht, Nationalität, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:27h,false
21311BS105,"Statistik der Studenten, Studienanfänger, Hochschulen, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:45h,false
21311BS106,"Statistik der Studenten, Studienanfänger, Geschlecht, Hochschulen, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:09h,false
21311BS107,"Statistik der Studenten, Studienanfänger, Nationalität, Hochschulen, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:37h,false
21311BS108,"Statistik der Studenten, Studienanfänger, Geschlecht, Nationalität, Hochschulen, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:57h,false
21311BS109,"Statistik der Studenten, Studienanfänger, Studienfach, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:08:49h,false
21311BS110,"Statistik der Studenten, Studienanfänger, Geschlecht, Studienfach, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:34h,false
21311BS111,"Statistik der Studenten, Studienanfänger, Nationalität, Studienfach, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:39h,false
21311BS112,"Statistik der Studenten, Studienanfänger, Geschlecht, Nationalität, Studienfach, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:54h,false
21311BS113,"Statistik der Studenten, Studienanfänger, Angestrebte Abschlussprüfung, Deutschland insgesamt, Semester",vollständig mit Werten,WS 1998/99-WS 2022/23,08.08.2023 08:09:49h,false
